TransactionID,Date,Store,City,ProductCategory,Sales,Customers,Satisfaction,DiscountPercent
2277,2024-07-25,Store G,Waterloo,Home,1879.34,,4.1,0
2278,2023-12-25,Store A,Toronto,Home,2049.51,,4.3,25
2279,2025-11-05,Store H,Windsor,Food,1983.45,86.0,4.3,0
2280,2024-07-24,Store C,Hamilton,Books,475.91,94.0,3.6,25
2281,2024-05-28,Store D,London,Food,1704.31,66.0,3.6,5
2282,2024-07-29,Store B,Ottawa,Food,2839.31,87.0,4.6,5
2283,2024-02-09,Store G,Waterloo,Electronics,579.24,113.0,4.1,10
2284,2024-04-01,Store D,London,,1423.67,70.0,3.8,15
2285,2023-03-20,Store H,Windsor,Electronics,483.67,51.0,3.7,0
2286,2023-09-28,Store H,Windsor,Books,1387.94,,,0
2287,2023-12-25,Store B,Ottawa,Clothing,1856.95,108.0,4.1,20
2288,2023-03-31,Store E,Kingston,Home,974.2,55.0,3.6,0
2289,2023-01-09,Store H,Windsor,Food,,51.0,4.5,5
2290,2023-03-18,Store E,Kingston,Books,1457.75,57.0,4.2,5
2291,2023-01-14,Store A,Toronto,Home,1900.81,69.0,3.7,0
2292,2023-05-12,Store B,Ottawa,,538.94,,4.3,5
2293,2024-07-02,Store B,Ottawa,Sports,2128.39,93.0,3.7,5
2294,2024-01-20,Store B,Ottawa,Home,996.24,82.0,,15
2295,2025-01-03,Store B,Ottawa,Sports,1196.69,49.0,4.3,0
2296,2023-03-14,Store A,Toronto,Sports,2291.87,104.0,4.0,5
2297,2024-07-20,Store F,Mississauga,Food,1859.63,106.0,3.8,20
2298,2024-10-19,Store C,Hamilton,Electronics,1155.88,73.0,4.1,5
2299,2023-05-13,Store D,London,Sports,1906.53,88.0,4.0,0
2300,2025-09-15,Store C,Hamilton,Books,2148.95,92.0,4.6,10
2301,2023-10-03,Store F,Mississauga,Food,2967.51,,3.5,5
2302,2024-10-14,Store C,Hamilton,,1787.01,20.0,3.7,10
2303,2025-07-07,Store C,Hamilton,Clothing,2491.99,78.0,4.7,15
2304,2024-11-01,Store F,Mississauga,Home,2961.77,171.0,4.3,0
2305,2023-02-19,Store C,Hamilton,Books,1752.67,59.0,4.3,15
2306,2024-12-14,Store H,Windsor,Electronics,2000.54,111.0,4.1,0
2307,2024-08-31,Store A,Toronto,,2069.84,65.0,3.8,0
2308,2024-04-25,Store H,Windsor,Sports,1082.64,103.0,4.5,0
2309,2023-09-20,Store B,Ottawa,,1340.29,60.0,5.0,20
2310,2023-04-23,Store B,Ottawa,Home,1359.49,89.0,4.6,5
2311,2023-02-27,Store F,Mississauga,Clothing,2039.87,78.0,,10
2312,2025-09-25,Store H,Windsor,Food,1114.23,77.0,,0
2313,2023-01-05,Store B,Ottawa,Food,1061.88,92.0,3.2,0
2314,2023-01-12,Store D,London,Books,2242.16,60.0,4.1,15
2315,2024-07-01,Store G,Waterloo,Sports,1508.05,93.0,4.0,0
2316,2023-11-15,Store G,Waterloo,Clothing,2072.13,142.0,4.0,0
2317,2025-04-23,Store H,Windsor,Food,557.16,57.0,4.0,25
2318,2023-09-22,Store F,Mississauga,Books,,5.0,4.4,5
2319,2025-05-17,Store G,Waterloo,Clothing,1450.52,58.0,4.3,5
2320,2024-10-21,Store E,Kingston,Books,1467.67,53.0,4.8,0
2321,2025-06-09,Store H,Windsor,Electronics,1719.15,78.0,3.9,10
2322,2025-01-31,Store A,Toronto,Food,1169.28,83.0,4.8,25
2323,2025-01-20,Store C,Hamilton,Books,2395.52,58.0,3.9,0
2324,2023-10-05,Store D,London,Electronics,2442.99,61.0,,15
2325,2023-04-20,Store D,London,Books,1877.89,123.0,5.0,0
2326,2025-11-19,Store E,Kingston,Sports,1728.16,102.0,,0
2327,2023-10-25,Store E,Kingston,Home,1788.59,54.0,,10
2328,2023-03-20,Store C,Hamilton,Electronics,1492.62,61.0,4.6,0
2329,2023-06-24,Store B,Ottawa,Books,13989.119999999999,88.0,,0
2330,2024-06-11,Store E,Kingston,Home,,51.0,3.4,5
2331,2024-08-03,Store D,London,Food,1569.24,99.0,3.6,0
2332,2025-06-29,Store A,Toronto,Clothing,2223.2,95.0,3.6,0
2333,2025-12-16,Store B,Ottawa,Sports,2079.69,99.0,4.0,25
2334,2023-01-27,Store E,Kingston,Home,1233.34,62.0,4.3,10
2335,2023-02-14,Store C,Hamilton,Clothing,1462.35,79.0,3.6,5
2336,2025-06-24,Store E,Kingston,Food,2040.77,68.0,4.7,5
2337,2025-03-30,Store F,Mississauga,Books,1495.61,104.0,3.9,5
2338,2025-05-09,Store E,Kingston,Sports,950.63,76.0,4.1,25
2339,2025-02-20,Store B,Ottawa,Books,2064.23,89.0,3.7,10
2340,2025-07-17,Store E,Kingston,Home,603.56,62.0,4.3,10
2341,2025-12-02,Store E,Kingston,Electronics,1796.79,62.0,4.3,20
2342,2025-12-25,Store C,Hamilton,Electronics,1323.32,72.0,4.5,10
2343,2025-02-01,Store D,London,Home,1166.65,95.0,4.0,25
2344,2023-08-14,Store G,Waterloo,Home,2084.32,87.0,4.3,15
2345,2025-11-14,Store B,Ottawa,Sports,1795.87,122.0,4.1,10
2346,2024-05-01,Store A,Toronto,Clothing,1760.79,89.0,4.5,5
2347,2025-04-11,Store D,London,Clothing,1287.26,58.0,3.8,25
2348,2025-06-03,Store D,London,Books,1553.02,,4.1,0
2349,2025-07-22,Store G,Waterloo,Electronics,,57.0,4.1,0
2350,2024-03-31,Store C,Hamilton,Sports,1476.66,47.0,4.2,0
2351,2023-11-17,Store C,Hamilton,Home,2046.33,89.0,4.1,15
2352,2025-04-03,Store B,Ottawa,Clothing,1499.96,97.0,4.1,20
2353,2025-04-16,Store B,Ottawa,Food,1498.83,94.0,,10
2354,2025-06-10,Store E,Kingston,Clothing,828.76,66.0,3.7,15
2355,2025-07-26,Store C,Hamilton,Sports,1790.51,60.0,4.3,10
2356,2024-07-09,Store A,Toronto,,2611.48,125.0,4.1,10
2357,2024-06-15,Store G,Waterloo,Home,1249.45,116.0,3.8,10
2358,2025-06-16,Store H,Windsor,Food,1660.27,131.0,4.3,20
2359,2025-09-18,Store E,Kingston,Electronics,2010.25,70.0,4.3,5
2360,2025-03-09,Store A,Toronto,Sports,1723.13,85.0,3.8,10
2361,2024-02-07,Store D,London,Sports,1057.2,90.0,4.1,15
2362,2023-03-15,Store B,Ottawa,Food,1214.86,72.0,4.2,0
2363,2025-12-24,Store E,Kingston,Food,1297.59,106.0,4.5,5
2364,2025-05-28,Store D,London,Clothing,1279.31,88.0,3.6,20
2365,2024-06-27,Store H,Windsor,Sports,1732.52,122.0,4.4,0
2366,2023-04-29,Store F,Mississauga,Home,1497.63,89.0,4.2,10
2367,2025-04-20,Store C,Hamilton,Books,1676.18,48.0,4.2,20
2368,2023-07-27,Store A,Toronto,Books,1611.93,81.0,3.8,15
2369,2023-11-09,Store G,Waterloo,Food,1499.05,97.0,5.0,10
2370,2025-01-18,Store G,Waterloo,Clothing,2379.33,60.0,4.7,10
2371,2023-02-25,Store D,London,,1967.76,22.0,3.7,20
2372,2025-06-15,Store F,Mississauga,Electronics,1085.6,90.0,5.0,5
2373,2023-09-24,Store G,Waterloo,Books,1021.96,74.0,4.7,5
2374,2025-11-21,Store G,Waterloo,Home,1562.4,119.0,4.7,0
2375,2023-05-26,Store H,Windsor,Electronics,1692.19,93.0,3.7,10
2376,2023-02-10,Store D,London,Sports,897.7,64.0,3.8,5
2377,2024-12-16,Store C,Hamilton,Books,2111.71,116.0,4.1,10
2378,2023-08-29,Store D,London,Electronics,1647.51,89.0,3.8,0
2379,2025-04-30,Store C,Hamilton,Clothing,1014.95,118.0,4.3,10
2380,2024-01-15,Store B,Ottawa,Electronics,1734.91,113.0,4.2,0
2381,2024-08-17,Store E,Kingston,Books,1632.17,95.0,4.5,5
2382,2025-05-28,Store G,Waterloo,Home,1182.82,82.0,3.9,5
2383,2024-10-12,Store B,Ottawa,Clothing,,79.0,4.4,5
2384,2025-04-09,Store B,Ottawa,Clothing,1129.59,74.0,4.4,0
2385,2023-10-18,Store E,Kingston,Sports,1680.8,71.0,3.1,25
2386,2025-05-17,Store B,Ottawa,Food,2025.77,112.0,3.3,10
2387,2025-07-24,Store G,Waterloo,Food,2014.59,93.0,3.6,15
2388,2025-02-08,Store F,Mississauga,Books,1622.0,118.0,4.0,15
2389,2023-08-18,Store D,London,Food,1754.65,93.0,4.1,20
2390,2025-06-08,Store G,Waterloo,Food,1846.74,114.0,,25
2391,2024-02-18,Store A,Toronto,Clothing,1617.06,116.0,4.3,15
2392,2025-09-18,Store E,Kingston,Food,1340.69,56.0,,20
2393,2024-01-23,Store H,Windsor,Electronics,1150.44,42.0,4.0,10
2394,2023-11-23,Store H,Windsor,Electronics,1500.01,112.0,4.3,0
2395,2024-05-05,Store C,Hamilton,Books,,72.0,3.5,10
2396,2025-11-29,Store F,Mississauga,Food,2380.9,131.0,3.7,15
2397,2023-03-31,Store B,Ottawa,Clothing,1900.4,96.0,4.6,25
2398,2025-02-09,Store E,Kingston,Clothing,1880.89,50.0,4.3,10
2399,2025-03-23,Store H,Windsor,Electronics,1464.92,71.0,3.8,10
2400,2024-04-04,Store H,Windsor,Food,1429.35,81.0,3.3,5
2401,2025-08-10,Store A,Toronto,Sports,2407.11,85.0,4.1,5
2402,2024-08-07,Store F,Mississauga,Sports,2624.11,75.0,4.2,10
2403,2023-09-21,Store C,Hamilton,Books,711.1,84.0,,25
2404,2023-04-03,Store D,London,Clothing,1360.67,57.0,4.7,10
2405,2025-01-03,Store D,London,Clothing,1801.61,91.0,4.3,20
2406,2024-05-18,Store B,Ottawa,Home,1305.43,101.0,3.5,15
2407,2025-06-07,Store D,London,Food,1988.03,107.0,4.3,5
2408,2023-07-29,Store B,Ottawa,Home,1211.97,62.0,4.0,0
2409,2025-05-25,Store D,London,Home,1711.85,51.0,4.4,25
2410,2023-02-28,Store E,Kingston,Electronics,763.75,73.0,4.6,5
2411,2023-02-27,Store D,London,Books,1311.48,101.0,4.4,10
2412,2024-11-27,Store H,Windsor,Sports,2148.32,97.0,4.7,5
2413,2024-01-31,Store E,Kingston,Sports,1318.9,41.0,4.0,0
2414,2024-09-15,Store A,Toronto,Food,1960.18,87.0,3.0,0
2415,2025-12-12,Store G,Waterloo,Books,,101.0,3.9,15
2416,2024-11-28,Store F,Mississauga,Clothing,2208.5,110.0,4.4,25
2417,2024-01-08,Store G,Waterloo,Food,2092.82,94.0,3.6,5
2418,2024-07-06,Store E,Kingston,Food,594.75,92.0,4.1,5
2419,2024-06-21,Store B,Ottawa,Electronics,2145.33,84.0,4.7,0
2420,2025-10-18,Store H,Windsor,Clothing,1727.46,18.0,3.8,0
2421,2023-11-27,Store F,Mississauga,Clothing,2954.72,108.0,3.9,20
2422,2023-06-01,Store E,Kingston,Electronics,1535.32,64.0,3.5,15
2423,2024-05-12,Store A,Toronto,Electronics,1218.65,105.0,3.2,5
2424,2023-12-10,Store G,Waterloo,Electronics,,64.0,4.5,10
2425,2024-07-28,Store F,Mississauga,Food,1686.04,89.0,4.0,5
2426,2023-07-22,Store E,Kingston,Food,1967.7,59.0,3.7,0
2427,2023-07-19,Store B,Ottawa,Home,1553.66,82.0,,0
2428,2024-03-17,Store D,London,Electronics,1753.73,73.0,4.4,5
2429,2024-02-11,Store H,Windsor,,1213.04,66.0,,10
2430,2023-12-10,Store C,Hamilton,Home,1502.22,106.0,4.9,10
2431,2025-11-23,Store H,Windsor,Electronics,1788.78,126.0,3.9,25
2432,2024-08-02,Store A,Toronto,Books,2080.14,107.0,4.4,0
2433,2023-12-30,Store D,London,Electronics,,136.0,3.7,15
2434,2024-10-30,Store C,Hamilton,Food,1552.73,100.0,4.5,10
2435,2024-11-04,Store A,Toronto,Clothing,3155.24,93.0,3.9,10
2436,2024-07-03,Store G,Waterloo,Home,1823.09,30.0,4.3,25
2437,2025-08-19,Store F,Mississauga,Books,1920.91,131.0,3.3,5
2438,2023-12-07,Store D,London,Books,3250.49,137.0,3.3,10
2439,2023-08-05,Store D,London,Sports,1546.37,118.0,3.7,25
2440,2025-08-12,Store F,Mississauga,Books,1796.92,109.0,3.2,5
2441,2025-10-03,Store A,Toronto,Clothing,1865.21,59.0,4.7,5
2442,2024-04-27,Store B,Ottawa,Books,2296.51,83.0,4.0,0
2443,2023-04-12,Store B,Ottawa,Electronics,1613.82,92.0,4.0,10
2444,2024-08-30,Store H,Windsor,Electronics,1795.08,110.0,3.9,0
2445,2023-04-07,Store E,Kingston,Books,1299.15,99.0,,15
2446,2023-01-21,Store F,Mississauga,Sports,1970.09,99.0,4.5,15
2447,2024-08-12,Store D,London,Sports,1821.77,87.0,4.5,20
2448,2025-05-27,Store E,Kingston,Food,1119.98,53.0,3.8,5
2449,2024-04-13,Store D,London,Electronics,1722.22,46.0,4.4,20
2450,2023-07-20,Store A,Toronto,Home,2069.6,95.0,4.6,10
2451,2023-05-28,Store H,Windsor,Food,1179.24,70.0,4.6,15
2452,2025-05-25,Store C,Hamilton,Books,1291.38,74.0,3.9,20
2453,2023-12-06,Store F,Mississauga,Clothing,2257.64,96.0,,20
2454,2025-01-30,Store G,Waterloo,Home,1687.78,65.0,3.9,25
2455,2025-07-08,Store H,Windsor,Electronics,,79.0,4.2,0
2456,2025-02-26,Store D,London,Home,1951.88,79.0,4.1,0
2457,2023-02-28,Store D,London,Home,1770.53,97.0,3.9,20
2458,2025-01-29,Store C,Hamilton,Home,,57.0,4.2,0
2459,2023-01-19,Store A,Toronto,Books,1519.02,90.0,3.3,15
2460,2023-02-25,Store D,London,Electronics,1298.5,63.0,4.1,0
2461,2023-05-26,Store G,Waterloo,Books,1762.47,82.0,3.3,20
2462,2023-11-06,Store E,Kingston,Electronics,1242.92,74.0,3.6,25
2463,2023-05-10,Store C,Hamilton,Clothing,,113.0,4.0,10
2464,2025-04-05,Store D,London,Sports,1064.78,105.0,3.9,10
2465,2025-07-05,Store B,Ottawa,Electronics,1581.06,104.0,4.3,5
2466,2024-04-05,Store A,Toronto,Food,2237.06,104.0,4.2,15
2467,2023-06-22,Store B,Ottawa,Home,1352.18,96.0,4.4,20
2468,2025-02-10,Store D,London,Home,2161.97,82.0,3.9,15
2469,2024-08-09,Store D,London,Clothing,2226.86,105.0,4.9,25
2470,2023-05-07,Store C,Hamilton,Food,1081.46,20.0,4.5,0
2471,2023-12-30,Store E,Kingston,,2210.99,110.0,3.8,20
2472,2024-07-18,Store H,Windsor,Sports,1618.51,81.0,4.3,25
2473,2025-09-13,Store G,Waterloo,,1233.28,59.0,3.8,5
2474,2023-12-26,Store G,Waterloo,Electronics,1937.84,75.0,4.3,20
2475,2025-09-04,Store G,Waterloo,Clothing,2164.32,76.0,4.3,15
2476,2023-09-20,Store D,London,Books,2446.08,125.0,4.1,5
2477,2025-09-17,Store H,Windsor,Sports,1193.78,96.0,3.6,10
2478,2025-08-19,Store A,Toronto,Food,1786.7,114.0,3.8,5
2479,2024-05-30,Store D,London,Home,1423.53,17.0,3.7,5
2480,2024-10-08,Store G,Waterloo,,1453.31,71.0,3.5,10
2481,2023-05-03,Store A,Toronto,Clothing,806.7,79.0,4.9,0
2482,2024-05-04,Store G,Waterloo,Clothing,1304.85,96.0,4.4,0
2483,2023-06-08,Store D,London,,2665.7,111.0,4.2,5
2484,2024-08-07,Store D,London,Sports,1768.15,132.0,3.6,20
2485,2023-06-08,Store D,London,,1457.95,85.0,3.9,20
2486,2025-11-18,Store D,London,Electronics,2396.16,161.0,4.0,15
2487,2024-11-24,Store B,Ottawa,Sports,1949.16,89.0,,20
2488,2025-03-29,Store A,Toronto,Clothing,2166.15,109.0,3.8,15
2489,2025-08-27,Store C,Hamilton,Food,1366.63,101.0,4.4,20
2490,2025-10-26,Store H,Windsor,Clothing,1884.28,,4.2,15
2491,2023-12-15,Store G,Waterloo,Food,1748.15,116.0,4.8,0
2492,2023-11-10,Store G,Waterloo,Clothing,2102.96,133.0,4.5,10
2493,2023-06-10,Store E,Kingston,Home,970.36,122.0,4.0,20
2494,2025-10-22,Store H,Windsor,Books,1268.58,87.0,3.8,0
2495,2025-08-01,Store A,Toronto,Food,2129.5,,3.8,10
2496,2023-04-12,Store C,Hamilton,Sports,1655.05,108.0,3.9,0
2497,2025-06-18,Store B,Ottawa,Food,1705.99,99.0,4.0,10
2498,2023-05-30,Store F,Mississauga,Home,,104.0,4.5,0
2499,2023-01-24,Store E,Kingston,Sports,1647.66,129.0,4.3,5
2500,2025-07-17,Store H,Windsor,Clothing,1650.11,131.0,4.9,0
2501,2023-02-17,Store H,Windsor,Books,728.78,,3.8,15
2502,2025-11-15,Store H,Windsor,Sports,1199.48,122.0,4.7,20
2503,2024-11-26,Store G,Waterloo,Books,1946.7,106.0,4.1,0
2504,2025-02-21,Store G,Waterloo,Books,5758.65,98.0,4.1,20
2505,2025-07-29,Store E,Kingston,Clothing,1792.57,103.0,3.9,10
2506,2025-04-19,Store B,Ottawa,Books,1604.47,41.0,3.7,10
2507,2023-08-30,Store H,Windsor,Home,2593.52,59.0,,5
2508,2023-07-10,Store F,Mississauga,Sports,1885.05,118.0,4.7,10
2509,2023-02-18,Store D,London,Food,1754.19,113.0,4.0,15
2510,2024-04-09,Store F,Mississauga,Food,1548.82,67.0,3.5,0
2511,2024-11-08,Store H,Windsor,Electronics,1646.03,101.0,3.8,5
2512,2024-01-05,Store E,Kingston,Sports,1550.75,36.0,4.7,15
2513,2025-06-10,Store F,Mississauga,Sports,,131.0,3.4,10
2514,2024-11-19,Store G,Waterloo,Clothing,1695.71,99.0,3.7,0
2515,2024-01-07,Store E,Kingston,Sports,1139.65,18.0,4.5,10
2516,2023-09-06,Store B,Ottawa,Home,1716.1,116.0,4.3,20
2517,2025-06-08,Store G,Waterloo,Clothing,2130.23,56.0,3.8,0
2518,2024-11-12,Store H,Windsor,Home,697.21,110.0,4.8,10
2519,2024-01-30,Store E,Kingston,Clothing,1291.1,64.0,4.3,0
2520,2024-12-14,Store H,Windsor,,1397.46,,4.0,5
2521,2023-01-30,Store C,Hamilton,Electronics,2421.38,34.0,,15
2522,2023-08-09,Store C,Hamilton,Sports,2068.6,108.0,4.1,5
2523,2023-01-24,Store F,Mississauga,Food,1666.22,128.0,3.9,0
2524,2024-10-29,Store H,Windsor,Food,1189.71,92.0,4.9,0
2525,2025-10-26,Store H,Windsor,Books,905.38,110.0,4.0,0
2526,2025-03-19,Store G,Waterloo,Sports,1502.3,41.0,4.4,20
2527,2024-02-08,Store B,Ottawa,Food,1545.02,113.0,3.6,0
2528,2024-12-03,Store B,Ottawa,Clothing,2579.7,103.0,4.4,15
2529,2025-11-07,Store F,Mississauga,Home,2756.49,105.0,3.8,5
2530,2025-01-14,Store G,Waterloo,Sports,1737.79,69.0,4.2,15
2531,2024-05-19,Store H,Windsor,,1959.0,123.0,4.3,25
2532,2023-02-16,Store C,Hamilton,Sports,1097.22,77.0,3.7,0
2533,2023-10-02,Store H,Windsor,Food,1711.74,47.0,4.5,15
2534,2024-12-30,Store E,Kingston,Clothing,16209.34,124.0,4.6,20
2535,2025-07-27,Store A,Toronto,Books,2857.76,122.0,4.3,0
2536,2025-10-16,Store G,Waterloo,Electronics,1621.18,63.0,3.2,0
2537,2023-07-19,Store A,Toronto,,2057.66,69.0,4.1,0
2538,2024-12-24,Store A,Toronto,Food,2156.1,110.0,3.7,25
2539,2025-12-01,Store D,London,Books,1346.99,113.0,4.8,20
2540,2023-09-05,Store G,Waterloo,Food,1362.12,105.0,5.0,0
2541,2024-01-25,Store A,Toronto,,,121.0,4.0,0
2542,2023-06-12,Store G,Waterloo,Home,1913.08,115.0,3.3,15
2543,2024-11-08,Store C,Hamilton,Books,1715.55,118.0,3.3,5
2544,2025-01-02,Store F,Mississauga,Home,2148.74,158.0,4.7,0
2545,2024-09-08,Store A,Toronto,Home,2234.06,81.0,3.7,0
2546,2025-02-26,Store B,Ottawa,Electronics,2061.08,95.0,,0
2547,2025-07-26,Store E,Kingston,,1246.18,41.0,3.8,5
2548,2024-12-31,Store C,Hamilton,Food,1617.55,96.0,3.3,0
2549,2025-02-21,Store A,Toronto,Home,1816.03,88.0,4.4,25
2550,2025-12-14,Store A,Toronto,Sports,2825.4,110.0,3.8,0
2551,2023-01-20,Store D,London,Books,1540.61,83.0,3.4,15
2552,2024-12-14,Store D,London,Clothing,2477.95,,4.1,10
2553,2024-03-28,Store C,Hamilton,Electronics,1181.87,80.0,4.0,15
2554,2023-07-25,Store H,Windsor,Sports,1018.93,57.0,4.6,15
2555,2023-09-13,Store F,Mississauga,Food,1246.26,118.0,4.1,0
2556,2025-07-15,Store D,London,,1896.9,82.0,4.6,15
2557,2024-04-12,Store F,Mississauga,Electronics,2196.99,80.0,4.8,5
2558,2023-03-29,Store A,Toronto,Books,2744.27,111.0,4.8,10
2559,2025-06-06,Store A,Toronto,Electronics,2102.1,103.0,3.8,25
2560,2024-04-06,Store B,Ottawa,Sports,1630.61,89.0,3.4,0
2561,2023-05-03,Store F,Mississauga,Home,1998.0,121.0,4.2,5
2562,2024-09-30,Store E,Kingston,Books,902.99,70.0,3.7,0
2563,2023-01-31,Store A,Toronto,Clothing,922.42,114.0,3.7,25
2564,2023-05-23,Store H,Windsor,Electronics,1345.43,92.0,,0
2565,2024-07-14,Store F,Mississauga,Clothing,1238.59,93.0,4.5,10
2566,2024-10-23,Store A,Toronto,Home,1482.17,98.0,3.3,5
2567,2023-02-06,Store A,Toronto,Food,2434.72,118.0,3.9,5
2568,2025-03-28,Store A,Toronto,Electronics,2358.29,92.0,4.4,10
2569,2023-02-23,Store E,Kingston,,1414.22,51.0,4.5,0
2570,2024-02-24,Store A,Toronto,Electronics,1930.75,53.0,3.4,25
2571,2023-01-22,Store G,Waterloo,Food,2056.93,106.0,3.3,0
2572,2024-05-15,Store B,Ottawa,Clothing,1864.22,97.0,4.6,15
2573,2024-05-25,Store G,Waterloo,Electronics,2078.72,41.0,3.6,0
2574,2025-08-28,Store D,London,Food,2005.15,116.0,3.7,10
2575,2024-08-08,Store F,Mississauga,Home,1827.02,125.0,3.5,15
2576,2024-08-28,Store H,Windsor,Books,1851.06,53.0,4.4,5
2577,2025-10-24,Store H,Windsor,Sports,1394.96,75.0,,5
2578,2023-12-13,Store F,Mississauga,Electronics,2575.29,112.0,4.0,15
2579,2024-12-17,Store A,Toronto,,2319.75,116.0,4.1,10
2580,2024-06-01,Store F,Mississauga,Home,2661.27,126.0,3.9,0
2581,2025-09-30,Store G,Waterloo,Food,1029.95,79.0,4.0,0
2582,2024-06-24,Store E,Kingston,Electronics,1705.26,50.0,3.3,5
2583,2024-09-22,Store E,Kingston,Home,1538.92,42.0,4.4,5
2584,2024-02-05,Store E,Kingston,Home,878.7,86.0,4.5,20
2585,2025-07-10,Store G,Waterloo,Books,1851.55,84.0,,5
2586,2023-08-13,Store E,Kingston,Electronics,952.21,86.0,3.9,10
2587,2024-10-22,Store D,London,,1275.6,71.0,4.4,15
2588,2025-11-28,Store H,Windsor,Books,1387.66,81.0,3.6,5
2589,2025-03-22,Store F,Mississauga,Food,1436.39,64.0,3.9,5
2590,2025-01-17,Store H,Windsor,Home,1503.69,72.0,4.1,0
2591,2023-09-20,Store D,London,Home,1605.09,89.0,4.3,0
2592,2023-04-17,Store A,Toronto,Food,1634.39,93.0,3.9,5
2593,2025-10-29,Store F,Mississauga,Electronics,1768.9,102.0,4.0,5
2594,2023-05-17,Store B,Ottawa,,1548.55,85.0,4.2,15
2595,2025-10-24,Store E,Kingston,Books,1767.76,82.0,3.9,15
2596,2024-03-02,Store D,London,Electronics,2475.43,109.0,4.3,20
2597,2025-07-31,Store B,Ottawa,Clothing,1911.17,159.0,4.7,0
2598,2025-11-02,Store G,Waterloo,Electronics,2297.48,,3.9,10
2599,2025-06-04,Store B,Ottawa,Food,1532.79,112.0,3.5,0
2600,2023-01-25,Store E,Kingston,,1181.63,96.0,3.9,15
2601,2024-12-14,Store H,Windsor,Books,1758.85,152.0,3.7,10
2602,2025-11-29,Store D,London,Clothing,2399.99,126.0,4.2,25
2603,2025-12-04,Store F,Mississauga,Clothing,3721.76,136.0,4.3,25
2604,2024-06-07,Store H,Windsor,Home,1431.29,72.0,3.9,15
2605,2023-01-07,Store B,Ottawa,Clothing,1709.79,85.0,4.0,10
2606,2024-07-30,Store H,Windsor,Food,815.41,94.0,,25
2607,2025-03-02,Store H,Windsor,Food,6383.5,41.0,3.8,0
2608,2024-07-25,Store E,Kingston,Books,1578.18,93.0,4.7,5
2609,2024-01-07,Store D,London,Sports,1132.3,70.0,3.5,15
2610,2024-07-11,Store F,Mississauga,Electronics,2242.77,123.0,3.8,10
2611,2023-10-14,Store B,Ottawa,Home,1008.71,51.0,3.8,0
2612,2023-06-25,Store D,London,Electronics,2469.34,105.0,,0
2613,2023-11-01,Store C,Hamilton,Electronics,2433.79,41.0,,20
2614,2023-01-06,Store B,Ottawa,Books,1659.74,58.0,3.9,10
2615,2023-08-22,Store F,Mississauga,Clothing,3147.15,108.0,4.5,25
2616,2023-03-21,Store C,Hamilton,Books,1310.39,56.0,4.4,10
2617,2025-10-23,Store B,Ottawa,Electronics,1544.93,88.0,4.7,15
2618,2023-07-04,Store F,Mississauga,Clothing,2232.02,139.0,4.1,10
2619,2025-05-24,Store B,Ottawa,Sports,1275.07,116.0,,10
2620,2024-12-27,Store B,Ottawa,Sports,2306.12,64.0,4.4,0
2621,2025-06-24,Store G,Waterloo,Home,1902.33,102.0,3.8,5
2622,2024-09-19,Store C,Hamilton,Clothing,1538.17,99.0,4.0,10
2623,2023-03-13,Store E,Kingston,Electronics,1226.21,60.0,4.6,20
2624,2024-02-08,Store A,Toronto,Home,1737.14,80.0,4.8,5
2625,2025-02-06,Store H,Windsor,Food,96.81,57.0,4.5,5
2626,2025-01-13,Store E,Kingston,Clothing,1633.84,85.0,3.9,0
2627,2025-12-19,Store G,Waterloo,Clothing,2124.85,112.0,4.4,0
2628,2025-05-26,Store A,Toronto,Home,1320.66,105.0,4.3,5
2629,2024-07-27,Store A,Toronto,Electronics,2609.63,92.0,5.0,0
2630,2025-08-05,Store F,Mississauga,Clothing,1600.46,126.0,4.4,5
2631,2023-12-25,Store G,Waterloo,Electronics,1521.83,73.0,4.5,15
2632,2025-07-31,Store C,Hamilton,Clothing,636.76,38.0,5.0,0
2633,2024-01-13,Store D,London,Clothing,1094.98,56.0,4.5,0
2634,2025-12-15,Store E,Kingston,Food,1549.22,108.0,3.8,5
2635,2023-02-10,Store E,Kingston,Electronics,824.69,94.0,,10
2636,2024-02-22,Store D,London,,1853.99,40.0,4.1,10
2637,2025-02-15,Store F,Mississauga,Food,1952.03,103.0,4.0,25
2638,2024-10-11,Store F,Mississauga,Home,1091.19,104.0,4.1,0
2639,2024-09-25,Store F,Mississauga,Clothing,2098.85,90.0,4.0,25
2640,2025-09-04,Store B,Ottawa,Books,1737.72,69.0,5.0,5
2641,2023-03-25,Store F,Mississauga,Food,1331.76,69.0,4.1,10
2642,2025-11-05,Store G,Waterloo,Home,1917.82,125.0,4.6,20
2643,2024-04-27,Store E,Kingston,Electronics,1205.02,52.0,4.1,0
2644,2025-10-07,Store B,Ottawa,Electronics,1725.26,95.0,3.8,20
2645,2024-04-13,Store C,Hamilton,Books,2175.7,138.0,4.3,15
2646,2025-07-27,Store A,Toronto,Electronics,1703.18,70.0,4.4,5
2647,2023-07-07,Store F,Mississauga,Books,1818.94,118.0,4.1,5
2648,2024-09-17,Store C,Hamilton,Books,748.25,98.0,4.7,0
2649,2023-10-02,Store C,Hamilton,Clothing,2144.33,66.0,,25
2650,2023-08-25,Store H,Windsor,Sports,923.94,80.0,3.8,0
2651,2024-12-22,Store D,London,Books,1769.93,,3.9,5
